"","ensembl_gene_id","external_gene_name","gene_biotype"
"3414","PBANKA_082100","PBANKA_082100 chaperone protein, putative","protein_coding"
"3415","PBANKA_082110","PBANKA_082110 CS domain protein, putative","protein_coding"
"3416","PBANKA_082120","PBANKA_082120 conserved Plasmodium protein, unknown function","protein_coding"
"3417","PBANKA_082130","PBANKA_082130 conserved Plasmodium protein, unknown function","protein_coding"
"3418","PBANKA_082140","PBANKA_082140 ADP-ribosylation factor-like protein","protein_coding"
"3419","PBANKA_082150","PBANKA_082150 conserved Plasmodium protein, unknown function","protein_coding"
"3420","PBANKA_082160","PBANKA_082160 conserved Plasmodium protein, unknown function","protein_coding"
"3421","PBANKA_082170","PBANKA_082170 inosine-5'-monophosphate dehydrogenase, putative","protein_coding"
"3422","PBANKA_082180","PBANKA_082180 U4/U6 snRNA-associated-splicing factor, putative","protein_coding"
"3423","PBANKA_082190","PBANKA_082190 ubiquitin-conjugating enzyme, putative","protein_coding"
"3424","PBANKA_082200","PBANKA_082200 conserved Plasmodium protein, unknown function","protein_coding"
"3425","PBANKA_082210","PBANKA_082210 conserved Plasmodium protein, unknown function","protein_coding"
"3426","PBANKA_082220","PBANKA_082220 conserved Plasmodium protein, unknown function","protein_coding"
"3427","PBANKA_082230","PBANKA_082230 NifU-like scaffold protein","protein_coding"
"3428","PBANKA_082240","PBANKA_082240 conserved Plasmodium protein, unknown function","protein_coding"
"3429","PBANKA_082250","PBANKA_082250 conserved Plasmodium protein, unknown function","protein_coding"
"3430","PBANKA_082260","PBANKA_082260 conserved Plasmodium protein, unknown function","protein_coding"
"3431","PBANKA_082270","PBANKA_082270 conserved Plasmodium protein, unknown function","protein_coding"
"3432","PBANKA_082280","PBANKA_082280 conserved Plasmodium protein, unknown function","protein_coding"
"3433","PBANKA_082290","PBANKA_082290 conserved Plasmodium protein, unknown function","protein_coding"
"3434","PBANKA_082300","PBANKA_082300 ubiquitin-like protein, putative","protein_coding"
"3435","PBANKA_082310","PBANKA_082310 S-adenosylmethionine synthetase, putative","protein_coding"
"3436","PBANKA_082320","PBANKA_082320 conserved Plasmodium protein, unknown function","protein_coding"
"3437","PBANKA_082330","PBANKA_082330 para-aminobenzoic acid synthetase, putative","protein_coding"
"3438","PBANKA_082340","PBANKA_082340 phosphoglycerate kinase, putative","protein_coding"
"3439","PBANKA_082350","PBANKA_082350 glutamine synthetase, putative","protein_coding"
"3440","PBANKA_082360","PBANKA_082360 pre-mRNA splicing factor, putative","protein_coding"
"3441","PBANKA_082370","PBANKA_082370 conserved Plasmodium protein, unknown function","protein_coding"
"3442","PBANKA_082380","PBANKA_082380 3-oxoacyl-[acyl-carrier-protein] reductase, putative","protein_coding"
"3443","PBANKA_082390","PBANKA_082390 DNA-directed RNA polymerase II, putative","protein_coding"
"3444","PBANKA_082400","PBANKA_082400 OTU-like cysteine protease, putative","protein_coding"
"3445","PBANKA_082410","PBANKA_082410 flavodoxin-like protein","protein_coding"
"3446","PBANKA_082420","PBANKA_082420 perforin-like protein 3","protein_coding"
"3447","PBANKA_082430","PBANKA_082430 conserved Plasmodium protein, unknown function","protein_coding"
"3448","PBANKA_082440","PBANKA_082440 cyclin-dependent kinases regulatory subunit, putative","protein_coding"
"3449","PBANKA_082450","PBANKA_082450 lipoate-protein ligase a type 2, putative","protein_coding"
"3450","PBANKA_082460","PBANKA_082460 conserved protein, unknown function","protein_coding"
"3451","PBANKA_082470","PBANKA_082470 thioredoxin reductase, putative","protein_coding"
"3452","PBANKA_082480","PBANKA_082480 RNA-binding protein, putative","protein_coding"
"3453","PBANKA_082490","PBANKA_082490 patatin-like phospholipase, putative","protein_coding"
"3454","PBANKA_082500","PBANKA_082500 conserved Plasmodium protein, unknown function","protein_coding"
"3455","PBANKA_082510","PBANKA_082510 conserved Plasmodium protein, unknown function","protein_coding"
"3456","PBANKA_082520","PBANKA_082520 thiamine pyrophosphokinase, putative","protein_coding"
"3457","PBANKA_082530","PBANKA_082530 conserved Plasmodium protein, unknown function","protein_coding"
"3458","PBANKA_082540","PBANKA_082540 conserved Plasmodium protein, unknown function","protein_coding"
"3459","PBANKA_082550","PBANKA_082550 conserved Plasmodium protein, unknown function","protein_coding"
"3460","PBANKA_082560","PBANKA_082560 splicing factor 3A subunit 3, putative","protein_coding"
"3461","PBANKA_082570","PBANKA_082570 telomeric repeat binding factor 1, putative","protein_coding"
"3462","PBANKA_082580","PBANKA_082580 conserved Plasmodium protein, unknown function","protein_coding"
"3463","PBANKA_082590","PBANKA_082590 conserved Plasmodium protein, unknown function","protein_coding"
"3464","PBANKA_082600","PBANKA_082600 methyltransferase, putative","protein_coding"
"3465","PBANKA_082610","PBANKA_082610 proline--tRNA ligase, putative","protein_coding"
"3466","PBANKA_082620","PBANKA_082620 protein phosphatase-beta, putative","protein_coding"
"3467","PBANKA_082630","PBANKA_082630 thioredoxin-like protein 2, putative","protein_coding"
"3468","PBANKA_082640","PBANKA_082640 zinc binding protein (Yippee), putative","protein_coding"
"3469","PBANKA_082650","PBANKA_082650 histone deacetylase, putative","protein_coding"
"3470","PBANKA_082660","PBANKA_082660 conserved Plasmodium protein, unknown function","protein_coding"
"3471","PBANKA_082670","PBANKA_082670 conserved Plasmodium protein, unknown function","protein_coding"
"3472","PBANKA_082680","PBANKA_082680 protein kinase, putative","protein_coding"
"3473","PBANKA_082690","PBANKA_082690 protein kinase, putative","protein_coding"
"3474","PBANKA_082700","PBANKA_082700 conserved Plasmodium protein, unknown function","protein_coding"
"3475","PBANKA_082710","PBANKA_082710 protein kinase, putative","protein_coding"
"3476","PBANKA_082720","PBANKA_082720 monocarboxylase transporter, putative","protein_coding"
"3477","PBANKA_082730","PBANKA_082730 conserved Plasmodium protein, unknown function","protein_coding"
"3478","PBANKA_082740","PBANKA_082740 conserved Plasmodium protein, unknown function","protein_coding"
"3479","PBANKA_082750","PBANKA_082750 NAD synthase, putative","protein_coding"
"3480","PBANKA_082760","PBANKA_082760 conserved Plasmodium protein, unknown function","protein_coding"
"3481","PBANKA_082770","PBANKA_082770 replication termination factor, putative","protein_coding"
"3482","PBANKA_082780","PBANKA_082780 CS domain protein, putative","protein_coding"
"3483","PBANKA_082790","PBANKA_082790 conserved Plasmodium protein, unknown function","protein_coding"
"3484","PBANKA_082800","PBANKA_082800 zinc finger protein, putative","protein_coding"
"3485","PBANKA_082810","PBANKA_082810 fumarate hydratase, putative","protein_coding"
"3486","PBANKA_082820","PBANKA_082820 conserved Plasmodium protein, unknown function","protein_coding"
"3487","PBANKA_082830","PBANKA_082830 dynein light chain, putative","protein_coding"
"3488","PBANKA_082840","PBANKA_082840 conserved Plasmodium protein, unknown function","protein_coding"
"3489","PBANKA_082850","PBANKA_082850 serine/threonine protein phosphatase, putative","protein_coding"
"3490","PBANKA_082860","PBANKA_082860 cytochrome c oxidase subunit 5B, putative","protein_coding"
"3491","PBANKA_082870","PBANKA_082870 phosphatidylserine decarboxylase, putative","protein_coding"
"3492","PBANKA_082880","PBANKA_082880 cytochrome c oxidase subunit 6B, putative","protein_coding"
"3493","PBANKA_082890","PBANKA_082890 conserved Plasmodium protein, unknown function","protein_coding"
"3494","PBANKA_082900","PBANKA_082900 conserved Plasmodium protein, unknown function","protein_coding"
"3495","PBANKA_082910","PBANKA_082910 conserved Plasmodium protein, unknown function","protein_coding"
"3496","PBANKA_082920","PBANKA_082920 conserved Plasmodium protein, unknown function","protein_coding"
"3497","PBANKA_082930","PBANKA_082930 conserved Plasmodium protein, unknown function","protein_coding"
"3498","PBANKA_082940","PBANKA_082940 conserved Plasmodium protein, unknown function","protein_coding"
"3499","PBANKA_082950","PBANKA_082950 conserved Plasmodium protein, unknown function","protein_coding"
"3500","PBANKA_082960","PBANKA_082960 serine/threonine protein kinase, putative","protein_coding"
"3501","PBANKA_082970","PBANKA_082970 guanylate kinase, putative","protein_coding"
"3502","PBANKA_082980","PBANKA_082980 conserved Plasmodium protein, unknown function","protein_coding"
"3503","PBANKA_082990","PBANKA_082990 conserved Plasmodium protein, unknown function","protein_coding"
"3504","PBANKA_083000","PBANKA_083000 RNA-binding protein, putative","protein_coding"
"3505","PBANKA_083010","PBANKA_083010 conserved Plasmodium protein, unknown function","protein_coding"
"3506","PBANKA_083020","PBANKA_083020 high molecular weight rhoptry protein 2, putative","protein_coding"
"3507","PBANKA_083030","PBANKA_083030 conserved protein, unknown function","protein_coding"
"3508","PBANKA_083040","PBANKA_083040 G2 protein","protein_coding"
"3509","PBANKA_083045","PBANKA_083045 conserved Plasmodium protein, unknown function","protein_coding"
"3510","PBANKA_083050","PBANKA_083050 conserved Plasmodium protein, unknown function","protein_coding"
"3511","PBANKA_083060","PBANKA_083060 conserved Plasmodium protein, unknown function","protein_coding"
"3512","PBANKA_083070","PBANKA_083070 procollagen lysine 5-dioxygenase, putative","protein_coding"
"3513","PBANKA_083080","PBANKA_083080 conserved Plasmodium protein, unknown function","protein_coding"
"3514","PBANKA_083090","PBANKA_083090 leucine-rich repeat protein","protein_coding"
"3515","PBANKA_083100","PBANKA_083100 merozoite surface protein 1","protein_coding"
"3516","PBANKA_083110","PBANKA_083110 conserved Plasmodium protein, unknown function","protein_coding"
"3517","PBANKA_083120","PBANKA_083120 diacylglycerol kinase, putative","protein_coding"
"3518","PBANKA_083130","PBANKA_083130 peptidyl-prolyl cis-trans isomerase, putative","protein_coding"
"3519","PBANKA_083140","PBANKA_083140 conserved Plasmodium protein, unknown function","protein_coding"
"3520","PBANKA_083150","PBANKA_083150 conserved Plasmodium protein, unknown function","protein_coding"
"3521","PBANKA_083160","PBANKA_083160 conserved Plasmodium protein, unknown function","protein_coding"
"3522","PBANKA_083170","PBANKA_083170 NifU-like protein, putative","protein_coding"
"3523","PBANKA_083180","PBANKA_083180 elongation factor Tu, putative","protein_coding"
"3524","PBANKA_083190","PBANKA_083190 nucleolar protein Nop52, putative","protein_coding"
"3525","PBANKA_083200","PBANKA_083200 selenoprotein, putative","protein_coding"
"3526","PBANKA_083210","PBANKA_083210 conserved Plasmodium protein, unknown function","protein_coding"
"3527","PBANKA_083220","PBANKA_083220 conserved Plasmodium protein, unknown function","protein_coding"
"3528","PBANKA_083230","PBANKA_083230 conserved Plasmodium protein, unknown function","protein_coding"
"3529","PBANKA_083240","PBANKA_083240 conserved protein, unknown function","protein_coding"
"3530","PBANKA_083250","PBANKA_083250 conserved Plasmodium protein, unknown function","protein_coding"
"3531","PBANKA_083260","PBANKA_083260 proteasome precursor, putative","protein_coding"
"3532","PBANKA_083270","PBANKA_083270 adenylate kinase-like protein 2, putative","protein_coding"
"3533","PBANKA_083280","PBANKA_083280 conserved Plasmodium protein, unknown function","protein_coding"
"3534","PBANKA_083290","PBANKA_083290 protein MAM3, putative","protein_coding"
"3535","PBANKA_083300","PBANKA_083300 profilin, putative","protein_coding"
"3536","PBANKA_083310","PBANKA_083310 M18 aspartyl aminopeptidase, putative","protein_coding"
"3537","PBANKA_083320","PBANKA_083320 peptide release factor, putative","protein_coding"
"3538","PBANKA_083330","PBANKA_083330 palmitoyltransferase, putative","protein_coding"
"3539","PBANKA_083340","PBANKA_083340 apicoplast ribosomal protein S6, putative","protein_coding"
"3540","PBANKA_083350","PBANKA_083350 conserved Plasmodium protein, unknown function","protein_coding"
"3541","PBANKA_083360","PBANKA_083360 conserved Plasmodium protein, unknown function","protein_coding"
"3542","PBANKA_083370","PBANKA_083370 conserved Plasmodium protein, unknown function","protein_coding"
"3543","PBANKA_083380","PBANKA_083380 mRNA processing protein, putative","protein_coding"
"3544","PBANKA_083390","PBANKA_083390 conserved Plasmodium protein, unknown function","protein_coding"
"3545","PBANKA_083400","PBANKA_083400 calcyclin binding protein, putative","protein_coding"
"3546","PBANKA_083410","PBANKA_083410 conserved Plasmodium protein, unknown function","protein_coding"
"3547","PBANKA_083420","PBANKA_083420 conserved Plasmodium protein, unknown function","protein_coding"
"3548","PBANKA_083430","PBANKA_083430 gamma-tubulin complex component, putative","protein_coding"
"3549","PBANKA_083440","PBANKA_083440 mitochondrial-processing peptidase subunit beta, putative","protein_coding"
"3550","PBANKA_083450","PBANKA_083450 conserved Plasmodium protein, unknown function","protein_coding"
"3551","PBANKA_083460","PBANKA_083460 delta tubulin, putative","protein_coding"
"3552","PBANKA_083470","PBANKA_083470 conserved Plasmodium protein, unknown function","protein_coding"
"3553","PBANKA_083480","PBANKA_083480 histidine--tRNA ligase, putative","protein_coding"
"3554","PBANKA_083490","PBANKA_083490 DNA excision-repair helicase, putative","protein_coding"
"3555","PBANKA_083500","PBANKA_083500 conserved Plasmodium protein, unknown function","protein_coding"
"3556","PBANKA_083510","PBANKA_083510 conserved Plasmodium protein, unknown function","protein_coding"
"3557","PBANKA_083520","PBANKA_083520 transcription factor with AP2 domain(s), putative","protein_coding"
"3558","PBANKA_083530","PBANKA_083530 vacuolar ATP synthase subunit e, putative","protein_coding"
"3559","PBANKA_083540","PBANKA_083540 conserved Plasmodium protein, unknown function","protein_coding"
"3560","PBANKA_083550","PBANKA_083550 conserved Plasmodium protein, unknown function","protein_coding"
"3561","PBANKA_083560","PBANKA_083560 cAMP-dependent protein kinase catalytic subunit","protein_coding"
"3562","PBANKA_083570","PBANKA_083570 conserved Plasmodium protein, unknown function","protein_coding"
"3563","PBANKA_083580","PBANKA_083580 small nuclear ribonucleoprotein (snRNP), putative","protein_coding"
"3564","PBANKA_083590","PBANKA_083590 conserved protein, unknown function","protein_coding"
"3565","PBANKA_083600","PBANKA_083600 vacuolar protein sorting-associated protein 33, putative","protein_coding"
"3566","PBANKA_083610","PBANKA_083610 phosphatidylinositol N-acetylglucosaminyltransferase subunit P, putative","protein_coding"
"3567","PBANKA_083620","PBANKA_083620 conserved Plasmodium protein, unknown function","protein_coding"
"3568","PBANKA_083630","PBANKA_083630 cytoadherence linked asexual protein 9","protein_coding"
"3569","PBANKA_083640","PBANKA_083640 Plasmodium exported protein, unknown function","protein_coding"
