"","ensembl_gene_id","external_gene_name","gene_biotype"
"29302","ENSMUSG00000113361","B930059L03Rik","lincRNA"
"29303","ENSMUSG00000100651","Gm28810","lincRNA"
"29304","ENSMUSG00000106230","Gm29811","lincRNA"
"29305","ENSMUSG00000101372","Gm19028","processed_pseudogene"
"29306","ENSMUSG00000076632","Gm16968","IG_D_gene"
"29307","ENSMUSG00000112802","Gm19005","processed_pseudogene"
"29308","ENSMUSG00000112430","Gm30624","lincRNA"
"29309","ENSMUSG00000114062","Gm48313","lincRNA"
"29310","ENSMUSG00000102180","Gm37189","TEC"
"29311","ENSMUSG00000035509","Fbxl21","protein_coding"
"29312","ENSMUSG00000113702","Gm35558","lincRNA"
"29313","ENSMUSG00000110977","Gm48598","unprocessed_pseudogene"
"29314","ENSMUSG00000117319","CT010467.2","unprocessed_pseudogene"
"29315","ENSMUSG00000112321","Gm47866","processed_pseudogene"
"29316","ENSMUSG00000106303","Gm7652","unprocessed_pseudogene"
"29317","ENSMUSG00000112137","Gm47865","lincRNA"
"29318","ENSMUSG00000043945","Adam6a","protein_coding"
"29319","ENSMUSG00000105192","Gm42796","TEC"
"29320","ENSMUSG00000071379","Hpcal1","protein_coding"
"29321","ENSMUSG00000103056","Gm38268","TEC"
"29322","ENSMUSG00000025731","Mettl26","protein_coding"
"29323","ENSMUSG00000107839","4930434O05Rik","lincRNA"
"29324","ENSMUSG00000113781","Gm35558","lincRNA"
"29325","ENSMUSG00000019088","Dnase1l1","protein_coding"
"29326","ENSMUSG00000101933","Gm20835","protein_coding"
"29327","ENSMUSG00000055681","Cope","protein_coding"
"29328","ENSMUSG00000101493","2810405F17Rik","lincRNA"
"29329","ENSMUSG00000110617","Gm5910","processed_pseudogene"
"29330","ENSMUSG00000070667","Rpl31-ps10","processed_pseudogene"
"29331","ENSMUSG00000057762","Gm6169","protein_coding"
"29332","ENSMUSG00000112706","Gm46193","processed_pseudogene"
"29333","ENSMUSG00000086356","Gm13441","antisense"
"29334","ENSMUSG00000112533","Gm20758","lincRNA"
"29335","ENSMUSG00000092490","Gm20482","transcribed_unprocessed_pseudogene"
"29336","ENSMUSG00000026840","Lamc3","protein_coding"
"29337","ENSMUSG00000097971","Gm26917","lincRNA"
"29338","ENSMUSG00000110448","Gm33242","processed_pseudogene"
"29339","ENSMUSG00000048264","Dip2c","protein_coding"
"29340","ENSMUSG00000034729","Mrps10","protein_coding"
"29341","ENSMUSG00000021665","Hexb","protein_coding"
"29342","ENSMUSG00000114778","Gm9634","processed_pseudogene"
"29343","ENSMUSG00000030400","Ercc2","protein_coding"
"29344","ENSMUSG00000112628","Gm47880","processed_pseudogene"
"29345","ENSMUSG00000102901","Ighv5-1","IG_V_pseudogene"
"29346","ENSMUSG00000063870","Chd4","protein_coding"
"29347","ENSMUSG00000113294","Gm49326","unprocessed_pseudogene"
"29348","ENSMUSG00000047286","Olfr370","protein_coding"
"29349","ENSMUSG00000113662","Gm35558","TEC"
"29350","ENSMUSG00000014763","Fam120b","protein_coding"
"29351","ENSMUSG00000097620","4921514A10Rik","antisense"
"29352","ENSMUSG00000105361","AY036118","lincRNA"
"29353","ENSMUSG00000106106","CT010467.1","rRNA"
"29354","ENSMUSG00000090327","Gm17111","antisense"
"29355","ENSMUSG00000082380","Gm12218","processed_pseudogene"
"29356","ENSMUSG00000040842","Szrd1","protein_coding"
"29357","ENSMUSG00000082271","Gm12217","processed_pseudogene"
"29358","ENSMUSG00000018707","Dync1h1","protein_coding"
"29359","ENSMUSG00000098178","Gm42418","lincRNA"
"29360","ENSMUSG00000078520","Cela3a","protein_coding"
"29361","ENSMUSG00000052736","Klrc2","protein_coding"
"29362","ENSMUSG00000021539","Lect2","protein_coding"
"29363","ENSMUSG00000012535","Tnpo3","protein_coding"
"29364","ENSMUSG00000029238","Clock","protein_coding"
"29365","ENSMUSG00000115701","Vmn1r6","protein_coding"
"29366","ENSMUSG00000109653","Gm45608","processed_pseudogene"
"29367","ENSMUSG00000118109","AC100263.2","lincRNA"
"29368","ENSMUSG00000045629","Sh3tc2","protein_coding"
"29369","ENSMUSG00000032202","Rab27a","protein_coding"
"29370","ENSMUSG00000103449","Gm37134","lincRNA"
"29371","ENSMUSG00000118167","AC153131.1","lincRNA"
"29372","ENSMUSG00000078235","Fam43b","protein_coding"
"29373","ENSMUSG00000118150","AC145590.1","lincRNA"
"29374","ENSMUSG00000102790","Gm37272","TEC"
"29375","ENSMUSG00000118067","AC158778.1","lincRNA"
"29376","ENSMUSG00000046109","AB041806","antisense"
"29377","ENSMUSG00000116068","Gm49457","lincRNA"
"29378","ENSMUSG00000095544","Vmn2r-ps33","unprocessed_pseudogene"
"29379","ENSMUSG00000099553","Gm29538","lincRNA"
"29380","ENSMUSG00000060739","Nsa2","protein_coding"
"29381","ENSMUSG00000100908","Gm28888","lincRNA"
"29382","ENSMUSG00000094763","Gm1647","lincRNA"
"29383","ENSMUSG00000062510","Nsl1","protein_coding"
"29384","ENSMUSG00000110635","Gm45853","TEC"
"29385","ENSMUSG00000116718","Gm49668","lincRNA"
"29386","ENSMUSG00000067365","Tmem128","protein_coding"
"29387","ENSMUSG00000110598","Gm45854","TEC"
"29388","ENSMUSG00000055305","Zfp93","protein_coding"
"29389","ENSMUSG00000087226","Gm14015","lincRNA"
"29390","ENSMUSG00000113612","Gm48315","processed_pseudogene"
"29391","ENSMUSG00000098207","Arl14","protein_coding"
"29392","ENSMUSG00000113197","Gm48318","processed_pseudogene"
"29393","ENSMUSG00000113642","Gm49329","transcribed_unprocessed_pseudogene"
"29394","ENSMUSG00000073705","Cenps","protein_coding"
"29395","ENSMUSG00000112785","Gm47645","lincRNA"
"29396","ENSMUSG00000093696","Vmn1r7","protein_coding"
"29397","ENSMUSG00000030279","C2cd5","protein_coding"
"29398","ENSMUSG00000084271","Gm14846","processed_pseudogene"
"29399","ENSMUSG00000113280","Gm21559","processed_pseudogene"
"29400","ENSMUSG00000109791","Gm45636","TEC"
"29401","ENSMUSG00000114074","Gm48150","processed_pseudogene"
"29402","ENSMUSG00000049946","BC030500","protein_coding"
"29403","ENSMUSG00000108100","Gm5876","processed_pseudogene"
"29404","ENSMUSG00000113815","Gm48149","processed_pseudogene"
"29405","ENSMUSG00000113127","Gm48154","processed_pseudogene"
"29406","ENSMUSG00000112949","Gm21939","processed_pseudogene"
"29407","ENSMUSG00000114025","Gm49331","unprocessed_pseudogene"
"29408","ENSMUSG00000113971","Gm2022","protein_coding"
"29409","ENSMUSG00000113536","Gm49327","transcribed_unprocessed_pseudogene"
"29410","ENSMUSG00000114101","Gm48152","processed_pseudogene"
"29411","ENSMUSG00000014349","Ube2z","protein_coding"
"29412","ENSMUSG00000079031","BB287469","protein_coding"
"29413","ENSMUSG00000103576","Gm38188","antisense"
"29414","ENSMUSG00000113556","Gm48317","unprocessed_pseudogene"
"29415","ENSMUSG00000037370","Enpp1","protein_coding"
"29416","ENSMUSG00000109963","Gm45635","TEC"
"29417","ENSMUSG00000047168","Gm6684","processed_pseudogene"
"29418","ENSMUSG00000083326","Rpl38-ps1","processed_pseudogene"
"29419","ENSMUSG00000036840","Siah1a","protein_coding"
"29420","ENSMUSG00000067356","B430203G13Rik","TEC"
"29421","ENSMUSG00000073686","Gm10564","antisense"
"29422","ENSMUSG00000090003","Gm15882","antisense"
"29423","ENSMUSG00000053279","Aldh1a1","protein_coding"
"29424","ENSMUSG00000020143","Dock2","protein_coding"
"29425","ENSMUSG00000096914","Galntl6","protein_coding"
"29426","ENSMUSG00000113416","Gm49328","unprocessed_pseudogene"
"29427","ENSMUSG00000113991","Gm48151","processed_pseudogene"
"29428","ENSMUSG00000114040","Gm48319","unprocessed_pseudogene"
"29429","ENSMUSG00000114059","Gm48153","processed_pseudogene"
"29430","ENSMUSG00000113234","Gm49330","unprocessed_pseudogene"
"29431","ENSMUSG00000098468","Gm27186","processed_pseudogene"
"29432","ENSMUSG00000095724","Gm21319","protein_coding"
"29433","ENSMUSG00000092573","Vmn2r-ps43","unprocessed_pseudogene"
"29434","ENSMUSG00000096225","Lhx8","protein_coding"
"29435","ENSMUSG00000044062","Plekhd1os","antisense"
"29436","ENSMUSG00000091606","Ighv2-1","IG_V_pseudogene"
"29437","ENSMUSG00000031652","N4bp1","protein_coding"
"29438","ENSMUSG00000113206","Gm3742","processed_pseudogene"
"29439","ENSMUSG00000081098","Gm12220","unprocessed_pseudogene"
"29440","ENSMUSG00000076633","Ighv5-2","IG_V_gene"
"29441","ENSMUSG00000045435","Tmem60","protein_coding"
"29442","ENSMUSG00000113129","Gm21569","processed_pseudogene"
"29443","ENSMUSG00000118355","AC115752.3","processed_pseudogene"
"29444","ENSMUSG00000113011","Gm1995","processed_pseudogene"
"29445","ENSMUSG00000108196","Gm36328","antisense"
"29446","ENSMUSG00000117201","AC188608.1","processed_pseudogene"
"29447","ENSMUSG00000113685","Gm21038","processed_pseudogene"
"29448","ENSMUSG00000113201","Gm21936","protein_coding"
"29449","ENSMUSG00000030203","Dusp16","protein_coding"
"29450","ENSMUSG00000100647","Gm29027","lincRNA"
"29451","ENSMUSG00000113025","Gm49363","processed_pseudogene"
"29452","ENSMUSG00000066438","Plekhd1","protein_coding"
"29453","ENSMUSG00000072905","Gm2016","protein_coding"
"29454","ENSMUSG00000029096","Htra3","protein_coding"
"29455","ENSMUSG00000039450","Dcxr","protein_coding"
"29456","ENSMUSG00000081534","Slc48a1","protein_coding"
"29457","ENSMUSG00000070319","Eif3g","protein_coding"
"29458","ENSMUSG00000092019","Gm4027","protein_coding"
"29459","ENSMUSG00000106698","Gm43599","antisense"
"29460","ENSMUSG00000095886","Esp38","protein_coding"
"29461","ENSMUSG00000084789","Gm12974","lincRNA"
"29462","ENSMUSG00000039994","Timeless","protein_coding"
"29463","ENSMUSG00000101192","Gm29122","lincRNA"
"29464","ENSMUSG00000113912","Gm21937","processed_pseudogene"
"29465","ENSMUSG00000096464","Ighv2-2","IG_V_gene"
"29466","ENSMUSG00000113489","Gm16381","protein_coding"
"29467","ENSMUSG00000030167","Klrc1","protein_coding"
"29468","ENSMUSG00000107695","Gm44289","processed_pseudogene"
"29469","ENSMUSG00000113286","Gm18627","processed_pseudogene"
"29470","ENSMUSG00000003863","Ppfia3","protein_coding"
"29471","ENSMUSG00000113951","Gm2001","protein_coding"
"29472","ENSMUSG00000107653","Gm31520","transcribed_processed_pseudogene"
"29473","ENSMUSG00000058743","Kcnj14","protein_coding"
"29474","ENSMUSG00000101504","Gm28257","processed_pseudogene"
"29475","ENSMUSG00000063334","Krr1","protein_coding"
"29476","ENSMUSG00000104664","Gm35570","processed_pseudogene"
"29477","ENSMUSG00000022475","Hdac7","protein_coding"
"29478","ENSMUSG00000070298","Trcg1","protein_coding"
"29479","ENSMUSG00000103241","Gm38089","TEC"
"29480","ENSMUSG00000090603","Gm17186","unprocessed_pseudogene"
"29481","ENSMUSG00000082498","Gm12937","processed_pseudogene"
"29482","ENSMUSG00000064289","Tank","protein_coding"
"29483","ENSMUSG00000028011","Tdo2","protein_coding"
"29484","ENSMUSG00000109753","Gm45633","TEC"
"29485","ENSMUSG00000042446","Zmym4","protein_coding"
"29486","ENSMUSG00000110227","Gm45634","TEC"
"29487","ENSMUSG00000003970","Rpl8","protein_coding"
"29488","ENSMUSG00000085254","Gm15881","processed_pseudogene"
"29489","ENSMUSG00000107718","Vmn2r-ps34","transcribed_unprocessed_pseudogene"
"29490","ENSMUSG00000034620","Rxylt1","protein_coding"
"29491","ENSMUSG00000110125","Gm33148","lincRNA"
"29492","ENSMUSG00000117136","AC192777.2","protein_coding"
"29493","ENSMUSG00000072778","Vmn2r27","protein_coding"
"29494","ENSMUSG00000114604","2010203P06Rik","lincRNA"
"29495","ENSMUSG00000114469","C730002L08Rik","processed_transcript"
"29496","ENSMUSG00000045842","Tgif2-ps2","transcribed_processed_pseudogene"
"29497","ENSMUSG00000118329","AC115752.2","processed_pseudogene"
"29498","ENSMUSG00000062456","Rpl9-ps6","protein_coding"
"29499","ENSMUSG00000101815","Gm29028","lincRNA"
"29500","ENSMUSG00000003190","Bcl2l12","protein_coding"
"29501","ENSMUSG00000094732","1500015L24Rik","lincRNA"
"29502","ENSMUSG00000076848","Trav15-2-dv6-2","TR_V_gene"
"29503","ENSMUSG00000034190","Chmp7","protein_coding"
"29504","ENSMUSG00000101013","A630072M18Rik","antisense"
"29505","ENSMUSG00000080768","Gm12219","processed_pseudogene"
"29506","ENSMUSG00000063652","Slc22a21","protein_coding"
"29507","ENSMUSG00000044405","Adig","protein_coding"
"29508","ENSMUSG00000039968","Rsbn1l","protein_coding"
"29509","ENSMUSG00000047215","Rpl9","protein_coding"
"29510","ENSMUSG00000100115","Gm28174","lincRNA"
"29511","ENSMUSG00000100843","Gm8307","processed_pseudogene"
"29512","ENSMUSG00000090740","Gm17079","protein_coding"
"29513","ENSMUSG00000101881","Gm21076","unprocessed_pseudogene"
"29514","ENSMUSG00000048583","Igf2","protein_coding"
"29515","ENSMUSG00000101218","Gm29416","lincRNA"
"29516","ENSMUSG00000058807","Olfr331","protein_coding"
"29517","ENSMUSG00000111952","Gm4489","lincRNA"
"29518","ENSMUSG00000080746","Rpsa-ps12","processed_pseudogene"
"29519","ENSMUSG00000053863","Mepe","protein_coding"
"29520","ENSMUSG00000041241","Mul1","protein_coding"
"29521","ENSMUSG00000098138","Gm9081","processed_pseudogene"
"29522","ENSMUSG00000039330","Tsga10ip","protein_coding"
"29523","ENSMUSG00000024659","Anxa1","protein_coding"
"29524","ENSMUSG00000110473","Gm29705","processed_pseudogene"
"29525","ENSMUSG00000110462","Gm35572","lincRNA"
"29526","ENSMUSG00000112305","Gm48875","processed_pseudogene"
"29527","ENSMUSG00000103934","Ighv5-3","IG_V_pseudogene"
"29528","ENSMUSG00000101538","Gm29029","unprocessed_pseudogene"
"29529","ENSMUSG00000108233","Gm44084","processed_pseudogene"
"29530","ENSMUSG00000082370","Gm12313","processed_pseudogene"
"29531","ENSMUSG00000032652","Crebl2","protein_coding"
"29532","ENSMUSG00000087138","Gm15545","antisense"
"29533","ENSMUSG00000112794","Gm48878","TEC"
"29534","ENSMUSG00000101128","Gm21869","unprocessed_pseudogene"
"29535","ENSMUSG00000112774","Gm36041","lincRNA"
"29536","ENSMUSG00000090864","Vmn2r40","protein_coding"
"29537","ENSMUSG00000029384","2010109A12Rik","protein_coding"
"29538","ENSMUSG00000112873","Gm48877","antisense"
"29539","ENSMUSG00000092130","D030025P21Rik","antisense"
"29540","ENSMUSG00000020123","Avpr1a","protein_coding"
"29541","ENSMUSG00000003184","Irf3","protein_coding"
"29542","ENSMUSG00000002020","Ltbp2","protein_coding"
"29543","ENSMUSG00000116985","Gm49669","processed_pseudogene"
"29544","ENSMUSG00000044751","Gm12231","processed_pseudogene"
"29545","ENSMUSG00000117125","AC192777.1","unprocessed_pseudogene"
"29546","ENSMUSG00000109978","Gm45530","processed_pseudogene"
"29547","ENSMUSG00000080738","Mup-ps22","processed_pseudogene"
"29548","ENSMUSG00000025995","Wdr75","protein_coding"
"29549","ENSMUSG00000117307","AC192777.3","processed_pseudogene"
"29550","ENSMUSG00000100983","Gm29030","unprocessed_pseudogene"
"29551","ENSMUSG00000014769","Psmb1","protein_coding"
"29552","ENSMUSG00000080814","Gm12314","processed_pseudogene"
"29553","ENSMUSG00000028961","Pgd","protein_coding"
"29554","ENSMUSG00000056888","Glipr1","protein_coding"
"29555","ENSMUSG00000108398","Gm30191","protein_coding"
"29556","ENSMUSG00000105255","Gm42413","antisense"
"29557","ENSMUSG00000030352","Tspan9","protein_coding"
"29558","ENSMUSG00000095612","Ighv5-4","IG_V_gene"
"29559","ENSMUSG00000015806","Qdpr","protein_coding"
"29560","ENSMUSG00000074625","Arhgap40","protein_coding"
"29561","ENSMUSG00000106904","Gm43029","TEC"
"29562","ENSMUSG00000031233","Pgk2","protein_coding"
"29563","ENSMUSG00000067615","Krt81","protein_coding"
"29564","ENSMUSG00000118106","AC115752.1","TEC"
"29565","ENSMUSG00000082637","Gm11248","processed_pseudogene"
"29566","ENSMUSG00000107837","Gm44281","processed_pseudogene"
"29567","ENSMUSG00000024896","Minpp1","protein_coding"
"29568","ENSMUSG00000083245","Gm11185","processed_pseudogene"
"29569","ENSMUSG00000116842","Gm49588","TEC"
"29570","ENSMUSG00000026112","Coa5","protein_coding"
"29571","ENSMUSG00000107631","Gm44233","processed_pseudogene"
"29572","ENSMUSG00000107479","2610300M13Rik","lincRNA"
"29573","ENSMUSG00000113355","Gm48888","TEC"
"29574","ENSMUSG00000110685","Gm5373","transcribed_unprocessed_pseudogene"
"29575","ENSMUSG00000113905","Gm48872","TEC"
"29576","ENSMUSG00000002409","Dyrk1b","protein_coding"
"29577","ENSMUSG00000113984","Gm48890","TEC"
"29578","ENSMUSG00000112955","Gm48889","TEC"
"29579","ENSMUSG00000047161","Chst9","protein_coding"
"29580","ENSMUSG00000113922","Gm48887","TEC"
"29581","ENSMUSG00000113869","Gm48869","processed_pseudogene"
"29582","ENSMUSG00000035493","Tgfbi","protein_coding"
"29583","ENSMUSG00000110794","4930401A07Rik","lincRNA"
"29584","ENSMUSG00000098434","2010110E17Rik","lincRNA"
"29585","ENSMUSG00000113065","Gm48870","TEC"
"29586","ENSMUSG00000034656","Cacna1a","protein_coding"
"29587","ENSMUSG00000112948","Gm48871","TEC"
"29588","ENSMUSG00000050105","Grrp1","protein_coding"
"29589","ENSMUSG00000101820","Gm29023","lincRNA"
"29590","ENSMUSG00000109706","Fth-ps3","processed_pseudogene"
"29591","ENSMUSG00000017405","Nek8","protein_coding"
"29592","ENSMUSG00000108392","Gm9463","processed_pseudogene"
"29593","ENSMUSG00000098534","Gm27167","lincRNA"
"29594","ENSMUSG00000099162","Gm27168","lincRNA"
"29595","ENSMUSG00000087122","4930403D09Rik","antisense"
"29596","ENSMUSG00000066362","Rps13-ps1","processed_pseudogene"
"29597","ENSMUSG00000094269","Olfr951","protein_coding"
"29598","ENSMUSG00000017943","Gdap1l1","protein_coding"
"29599","ENSMUSG00000092611","Vmn2r-ps42","unprocessed_pseudogene"
"29600","ENSMUSG00000019883","Echdc1","protein_coding"
"29601","ENSMUSG00000110349","Gm18602","processed_pseudogene"
"29602","ENSMUSG00000112531","Gm2649","processed_pseudogene"
"29603","ENSMUSG00000097231","Gm26852","antisense"
"29604","ENSMUSG00000112649","Gm47647","transcribed_processed_pseudogene"
"29605","ENSMUSG00000040714","Klc3","protein_coding"
"29606","ENSMUSG00000028159","Dapp1","protein_coding"
"29607","ENSMUSG00000040899","Ccr6","protein_coding"
"29608","ENSMUSG00000028920","Fbxo42","protein_coding"
"29609","ENSMUSG00000106815","Gm43658","TEC"
"29610","ENSMUSG00000106831","Ube2n-ps1","processed_pseudogene"
"29611","ENSMUSG00000058856","Olfr952","protein_coding"
"29612","ENSMUSG00000115302","Gm49394","protein_coding"
"29613","ENSMUSG00000071179","Serpina16","protein_coding"
"29614","ENSMUSG00000086266","Igf2os","antisense"
"29615","ENSMUSG00000103526","Gm18900","processed_pseudogene"
"29616","ENSMUSG00000021901","Bap1","protein_coding"
"29617","ENSMUSG00000112095","A130077B15Rik","lincRNA"
"29618","ENSMUSG00000110020","Gm45441","antisense"
"29619","ENSMUSG00000110427","4933406B17Rik","lincRNA"
"29620","ENSMUSG00000002778","Kdelr1","protein_coding"
"29621","ENSMUSG00000086938","4930481A15Rik","antisense"
"29622","ENSMUSG00000099729","Scgb2b11","protein_coding"
"29623","ENSMUSG00000036598","Ccdc113","protein_coding"
"29624","ENSMUSG00000004937","Sgta","protein_coding"
"29625","ENSMUSG00000105504","Gbp5","protein_coding"
"29626","ENSMUSG00000013787","Ehmt2","protein_coding"
"29627","ENSMUSG00000001865","Cpa3","protein_coding"
"29628","ENSMUSG00000051133","Gm6293","processed_pseudogene"
"29629","ENSMUSG00000110577","1700112L15Rik","TEC"
"29630","ENSMUSG00000024914","Drap1","protein_coding"
"29631","ENSMUSG00000111604","Gm18043","processed_pseudogene"
"29632","ENSMUSG00000111759","Gm4800","processed_pseudogene"
"29633","ENSMUSG00000098854","Gm5118","lincRNA"
"29634","ENSMUSG00000077450","Rab11b","protein_coding"
"29635","ENSMUSG00000111121","Gm3523","processed_pseudogene"
"29636","ENSMUSG00000111470","Gm31822","lincRNA"
"29637","ENSMUSG00000099207","Gm10637","lincRNA"
"29638","ENSMUSG00000053801","Grwd1","protein_coding"
"29639","ENSMUSG00000036863","Syde2","protein_coding"
"29640","ENSMUSG00000098684","Gm27246","lincRNA"
"29641","ENSMUSG00000033004","Mycbp2","protein_coding"
"29642","ENSMUSG00000031637","Lrp2bp","protein_coding"
"29643","ENSMUSG00000034613","Ppm1h","protein_coding"
"29644","ENSMUSG00000074576","Mocs3","protein_coding"
"29645","ENSMUSG00000002395","Use1","protein_coding"
